Item ID,Barcode,Title,Author,Genre
18574949,37365002818767,The lost vintage : a novel,"Mah, Ann",Historical Fiction
20746187,37365002979957,The Paris bookseller,"Maher, Kerri",Historical Fiction
19839894,37365002918716,Ghostlove.,"Mahoney, Dennis 1974-",Horror
20390134,37365002956203,The woman from Uruguay,"Mairal, Pedro 1970-",Literary Fiction
19863870,37365002995839,Other people's pets,"Maizes, R. L.",Literary Fiction
21402563,37365003117003,Maybe next time : a novel,"Major, Cesca",Romance
19760983,37365002991978,A burning,"Majumdar, Megha",Literary Fiction
21369112,37365003056250,I have some questions for you,"Makkai, Rebecca",Mystery
18576339,37365002819583,The great believers: a novel,"Makkai, Rebecca",Historical Fiction
19972143,37365002998205,A girl is a body of water,"Makumbi, Jennifer Nansubuga",Literary Fiction
20063381,37365003012188,The cipher,"Maldonado, Isabella 1965-",Thriller
20424514,37365002954000,A different dawn,"Maldonado, Isabella 1965-",Thriller
21029413,37365003055377,The falcon,"Maldonado, Isabella 1965-",Thriller
21292701,37365003108549,The book of everlasting things,"Malhotra, Aanchal",Historical Fiction
18959323,37365002850414,California girls,"Mallery, Susan",Romance
19955620,37365002997637,Happily this Christmas : a novel,"Mallery, Susan",Romance
21156735,37365003095118,Home sweet Christmas,"Mallery, Susan",Romance
19421192,37365002883068,Meant to be yours,"Mallery, Susan",Romance
18735823,37365002831133,Not quite over you,"Mallery, Susan",Romance
22442058,37365003171125,One big happy family,"Mallery, Susan",Romance
19585671,37365002900748,Sisters by choice,"Mallery, Susan",Romance
18274138,37365002791352,Sisters like us,"Mallery, Susan",Romance
20468373,37365002964207,The Christmas wedding guest,"Mallery, Susan",Romance
20925937,37365003054164,The boardwalk bookshop,"Mallery, Susan",Romance
16846477,37365002680944,The friends we keep,"Mallery, Susan",Romance
19719467,37365003004854,The friendship list,"Mallery, Susan",Romance
21625279,37365003059528,The happiness plan,"Mallery, Susan",Romance
21402596,37365003117193,The sister effect,"Mallery, Susan",Romance
20250337,37365002936866,The stepsisters,"Mallery, Susan",Romance
20782595,37365003023649,The summer getaway,"Mallery, Susan",Romance
20143107,37365003018276,The vineyard at Painted Moon,"Mallery, Susan",Romance
18576341,37365002819468,When we found home,"Mallery, Susan",Romance
18661185,37365002824021,Why not tonight,"Mallery, Susan",Romance
14191186,37365002504441,A Fool's Gold Christmas,"Mallery, Susan.",Romance
17567484,37365002726085,A million little things,"Mallery, Susan.",Romance
700608,37365002434466,Already home,"Mallery, Susan.",Romance
707471,37365002934176,Barefoot season,"Mallery, Susan.",Romance
16989620,37365002690547,Best of my love,"Mallery, Susan.",Romance
16493340,37365002655821,Marry me at Christmas,"Mallery, Susan.",Romance
17990341,37365002763914,Second chance girl,"Mallery, Susan.",Romance
15881487,37365002610024,The Christmas wedding ring,"Mallery, Susan.",Romance
16076355,37365002620171,The girls of Mischief Bay,"Mallery, Susan.",Romance
19159190,37365002869448,The summer of sunshine & Margot,"Mallery, Susan.",Romance
21369087,37365003113762,Up with the sun,"Mallon, Thomas 1951-",Historical Fiction
22066558,37365003131012,Pelican girls : a novel,"Malye, Julia",Historical Fiction
21651897,37365003060229,The Centre,"Manazir Siddiqi, Ayesha",Literary Fiction
19806255,37365002914038,Station eleven : a novel,"Mandel, Emily St. John 1979-",Sci Fi
19803151,37365002913030,Station eleven : a novel,"Mandel, Emily St. John 1979-",Sci Fi
15811507,37365002607046,Station eleven : a novel,"Mandel, Emily St. John 1979-",Sci Fi
19806252,37365002914046,Station eleven : a novel,"Mandel, Emily St. John 1979-",Sci Fi
19806253,37365002914178,Station eleven : a novel,"Mandel, Emily St. John 1979-",Sci Fi
19806254,37365002914160,Station eleven : a novel,"Mandel, Emily St. John 1979-",Sci Fi
19908760,37365003004748,The Bright Side Sanctuary for Animals : a novel,"Mandelbaum, Becky",Literary Fiction
21292752,37365003108515,Scatterlings : a novel,"Manenzhe, ReÅ¡oketÅ¡we",Historical Fiction
20284320,37365002936155,Palace of the drowned,"Mangan, Christine (Christine Rose)",Thriller
21668454,37365003067117,The continental affair,"Mangan, Christine (Christine Rose)",Thriller
18280463,37365002810525,Tangerine,"Mangan, Christine.",Thriller
20746198,37365002977753,Very cold people : a novel,"Manguso, Sarah 1974-",Literary Fiction
22492689,37365003181355,Throne of the fallen,"Maniscalco, Kerri",Fantasy
22492705,37365003179136,Throne of secrets : A Prince of Sin novel,"Maniscalco, Kerri",Fantasy
21886005,37365003076522,Mr. Hook-up,"Mann, Marni",Romance
21136804,37365003081563,Heat 2 : a novel,"Mann, Michael 1943-",Thriller
21248757,37365003105982,Gilded mountain : a novel,"Manning, Kate",Historical Fiction
22318664,37365003158197,The hidden book : a novel,"Manning, Kirsty",Historical Fiction
19429633,37365002884819,The victim,"Manning, Max",Thriller
20267503,37365002949026,Darkness drops again,"Manning, Melissa E.",Literary Fiction
21668477,37365003065293,Tell me what I am,"Mannion, Una",Literary Fiction
21054458,37365003090085,Should I tell you?,"Mansell, Jill",Romance
2406019,37365002364564,Wolf Hall : a novel,"Mantel, Hilary 1952-2022",Historical Fiction
2795914,37365004258509,The finishing school,"Campbell, Michele 1962-",Thriller
22332179,37365003159997,Someone in the attic,"Mara, Andrea",Thriller
20194966,37365002928566,I'll be strong for you : a novel,"MarÊ»ashÄ«, NasÄ«m 1983 or 1984-",Literary Fiction
20348974,37365002938425,In a book club far away,"Marcelo, Tif",Literary Fiction
20389641,37365002954190,It takes heart,"Marcelo, Tif",Romance
21195464,37365003095910,Lucky streak,"Marcelo, Tif",Romance
19908822,37365002995227,The new American,"Marcom, Micheline Aharonian 1968-",Literary Fiction
20424749,37365002952558,Mrs. Rochester's ghost : a thriller,"Marcott, Lindsay",Thriller
21207410,37365003106238,Shadow sister : a novel,"Marcott, Lindsay",Thriller
22430152,37365003192212,An insignificant case : a thriller,"Margolin, Phillip",Thriller
4025893,37365002937583,Lost Lake,"Margolin, Phillip.",Thriller
1358143,37365002397382,Supreme justice : a novel of suspense,"Margolin, Phillip.",Thriller
16022609,37365002619066,Woman with a gun : a novel,"Margolin, Phillip.",Thriller
18280394,37365002791931,The third victim,"Margolin, Phillip",Thriller
18958589,37365002851602,The perfect alibi,"Margolin, Phillip",Thriller
19719452,37365002907206,A reasonable doubt,"Margolin, Phillip",Thriller
20173694,37365002922825,A matter of life and death : a Robin Lockwood novel,"Margolin, Phillip",Thriller
20782583,37365003023573,The darkest place,"Margolin, Phillip",Thriller
21248842,37365003102559,Murder at Black Oaks,"Margolin, Phillip",Thriller
21883441,37365003078726,Betrayal,"Margolin, Phillip",Thriller
22348387,37365003160557,The love rematch,"Marie, Kay.",Romance
21156671,37365003098526,The goddess effect : a novel,"Marikar, Sheila Yasmin",Literary Fiction
18110823,37365002788994,All things bright and strange,"Markert, James 1974-",Historical Fiction
21315664,37365003110875,The nightmare man : a novel,"Markert, James 1974-",Horror
21315709,37365003110388,The deluge,"Markley, Stephen",Sci Fi
21427127,37365003119306,Justice of Brenda the wolverine,"Markman, Alex",Unknown
21939478,37365003123472,Cold victory : a novel,"Marlantes, Karl",Historical Fiction
22326540,37365003159070,Love and other conspiracies,"Marlowe, Mallory",Romance
18121991,37365002777658,A crazy kind of love,"Marlowe, Mary Ann",Romance
21885950,37365003076456,Lilith : a novel,"Marmery, Nikki",Historical Fiction
20350586,37365002938235,Lies we bury,"Marr, Elle",Thriller
20949235,37365003035411,Strangers we know,"Marr, Elle",Thriller
22137464,37365003139759,The alone time,"Marr, Elle",Thriller
19654943,37365002909327,The missing sister,"Marr, Elle",Thriller
21059726,37365003098252,Mercury Pictures presents : a novel,"Marra, Anthony",Historical Fiction
20191709,37365002922643,The minders,"Marrs, John (Freelance journalist)",Thriller
21883515,37365003120866,The vacation : a novel,"Marrs, John (Freelance journalist)",Thriller
21986728,37365003125725,A sign of her own,"Marsh, Sarah (Novelist)",Historical Fiction
22022192,37365003130246,Lady Charlotte always gets her man,"Marsh, Violet",Romance
20284201,37365002943003,The aviatrix,"Marsh, Violet",Romance
21369034,37365003113754,Looking for Jane,"Marshall, Heather (Heather J.)",Historical Fiction
21939504,37365003126715,No one can know,"Marshall, Kate Alice",Thriller
21315672,37365003109455,What lies in the woods,"Marshall, Kate Alice",Thriller
22123787,37365003158916,The Paris affair,"Marshall, Maureen",Historical Fiction
20479816,37365003022294,Life of Pi : a novel,"Martel, Yann",Literary Fiction
2563527,37365002951816,Life of Pi : a novel,"Martel, Yann",Literary Fiction
20925931,37365003053638,Pure life : (or rip blue ride x lucky smash zero naked grace set go),"Marten, Eugene",Literary Fiction
21286237,37365003103896,Better than fiction,"Martin, Alexa",Romance
20506839,37365002957318,Mom jeans and other mistakes,"Martin, Alexa",Romance
21845289,37365003080011,Next-door nemesis,"Martin, Alexa",Romance
18403612,37365002806978,Send down the rain,"Martin, Charles 1969-",Christian Fiction
20344544,37365002936882,The letter keeper,"Martin, Charles 1969-",Christian Fiction
19776524,37365002913410,The water keeper,"Martin, Charles 1969-",Christian Fiction
19356512,37365002881542,The deception,"Martin, Kat",Thriller
20609822,37365002966418,Doctors and friends,"Martin, Kimmery",Literary Fiction
19585676,37365002902504,The antidote for everything,"Martin, Kimmery",Literary Fiction
18230493,37365002788507,The queen of hearts,"Martin, Kimmery",Literary Fiction
21369107,37365003112582,The lowlands,"Martin, Laurel",Thriller
21292802,37365003107228,The glassmaker's wife : a novel,"Martin, Lee 1955-",Literary Fiction
22405013,37365003165564,The booklover's library : a novel,"Martin, Madeline",Historical Fiction
459304,37365001256233,Back Bay,"Martin, William 1950-",Historical Fiction
4061421,37365002844623,Cape Cod,"Martin, William 1950-",Historical Fiction
14167970,37365002503534,The Lincoln letter,"Martin, William 1950-",Historical Fiction
4078897,37365004231811,The arraignment,"Martini, Steve 1946-",Thriller
16242120,37365004284240,The enemy inside : a Paul Madriani novel,"Martini, Steve 1946-",Thriller
1757067,37365004276865,The rule of nine,"Martini, Steve 1946-",Thriller
19972108,37365003002411,Village of the lost girls,"MartÃ­nez, AgustÃ­n 1975-",Thriller
20646782,37365002970063,The last goodnight,"Martin, Kat",Thriller
20975038,37365003051244,The last mile,"Martin, Kat",Thriller
21054209,37365003093089,The record keeper,"Martin, Charles 1969-",Christian Fiction
21033929,37365003055252,Cowboy ever after,"Marts, Jennie",Romance
21651509,37365003073461,The island of lost girls : a novel,"Marwood, Alex",Thriller
20550771,37365002968000,The mad women's ball,"Mas, Victoria",Historical Fiction
4044310,37365002047557,The piano tuner,"Mason, Daniel (Daniel Philippe)",Historical Fiction
19719400,37365002907792,All my mother's lovers : a novel,"Masad, Ilana",Literary Fiction
3466703,37365002247926,A far country,"Mason, Daniel (Daniel Philippe)",Historical Fiction
19934666,37365002994667,Dear Ann : a novel,"Mason, Bobbie Ann",Literary Fiction
19723545,37365002916835,A registry of my passage upon the earth : stories,"Mason, Daniel (Daniel Philippe)",Literary Fiction
21745252,37365003070335,North woods : a novel,"Mason, Daniel (Daniel Philippe)",Historical Fiction
18651560,37365002822488,The winter soldier,"Mason, Daniel (Daniel Philippe)",Historical Fiction
20171027,37365002925414,Sorrow and bliss : a novel,"Mason, Meg",Literary Fiction
20284226,37365002943094,To find her place,"Mason, Susan Anne",Christian Fiction
22522104,37365003181017,Her prodigal husband,"Masterman, Becky",Thriller
15799878,37365002601585,Playing by heart,"Mateer, Anne.",Christian Fiction
21883462,37365003079476,Mom com,"Mather, Adriana",Romance
17953741,37365002761363,The world of tomorrow,"Mathews, Brendan",Historical Fiction
20424669,37365002952038,Shaky town : a novel,"Mathews, Lou",Literary Fiction
19702636,37365002908774,And their children after them,"Mathieu, Nicolas 1978-",Literary Fiction
20715828,37365003020686,Rose Royal : a love story,"Mathieu, Nicolas 1978-",Romance
21819631,37365003072240,The unsettled,"Mathis, Ayana",Historical Fiction
3940223,37365002279853,The chocolate lovers' club,"Matthews, Carole.",Romance
22242283,37365003148602,"Best, first, and last","Matthews, Amy T.",Romance
21583094,37365003040585,Someone else's bucket list,"Matthews, Amy T.",Romance
19002740,37365002877896,Happiness for beginners,"Matthews, Carole",Romance
19211421,37365002876088,Black sun : a novel,"Matthews, Owen",Thriller
20390090,37365002953044,Red traitor : a novel,"Matthews, Owen",Thriller
21402580,37365003117086,White fox : a novel,"Matthews, Owen",Thriller
21266347,37365003102203,The siren of Sussex,"Matthews, Mimi",Romance
21209895,37365003096306,The Belle of Belgrave Square,"Matthews, Mimi",Romance
21939768,37365003124355,Quoz : a financial thriller,"Mattison, Mel",Thriller
19831810,37365002917478,The caretakers,"Maxwell, Eliza",Thriller
21402653,37365003119447,The golden spoon : a novel,"Maxwell, Jessa",Mystery
20835268,37365003028671,Wild and wicked things,"May, Francesca",Fantasy
19595506,37365002894784,The body outside the Kremlin : a novel,"May, James L. 1982-",Thriller
21059694,37365003080847,A place in the world : finding the meaning of home,"Mayes, Frances",Other
18360835,37365002807364,Women in sunlight : a novel,"Mayes, Frances",Literary Fiction
22051193,37365003129727,Smoke Kings : a novel,"Mayfield, Jahmal",Thriller
20962104,37365003049529,Little nothings,"Mayhew, Julie",Literary Fiction
20267514,37365002948382,Count the ways : a novel,"Maynard, Joyce 1953-",Literary Fiction
1555458,37365002407827,The good daughters,"Maynard, Joyce 1953-",Literary Fiction
16963792,37365002687626,Under the influence : a novel,"Maynard, Joyce 1953-",Literary Fiction
21477303,37365003056573,Sea castle : a thriller,"Mayne, Andrew 1973-",Thriller
19713479,37365002918419,The girl beneath the sea : a thriller,"Mayne, Andrew 1973-",Thriller
18057231,37365002772477,The naturalist,"Mayne, Andrew 1973-",Thriller
21209857,37365003096405,The sleeping car porter,"Mayr, Suzette",Historical Fiction
22262671,37365003150236,Let the games begin,"Mazarura, Rufaro Faith",Romance
20447577,37365002950990,Brotherhood,"Mbougar Sarr, Mohamed 1990-",Literary Fiction
19908847,37365002999989,Nightshade : a novel,"McAfee, Annalena",Literary Fiction
19159069,37365002869273,The good sister : a novel,"McAllister, Gillian",Thriller
21059675,37365003036575,Wrong place wrong time : a novel,"McAllister, Gillian",Thriller
22342982,37365003160359,After Oz : a novel,"McAlpine, Gordon",Fantasy
21156660,37365003095621,Curse of the reaper,"McAuley, Brian",Horror
21054482,37365003081803,Aphrodite and the duke : a novel,"McAvoy, J. J.",Romance
21512386,37365003037987,Verity and the forbidden suitor : a novel,"McAvoy, J. J.",Romance
22522269,37365003182825,Wedding dashers,"McBreen, Heather",Romance
19654850,37365002903007,Deacon King Kong : a novel,"McBride, James 1957-",Literary Fiction
21689354,37365003063751,The Heaven & Earth Grocery Store,"McBride, James 1957-",Historical Fiction
22051385,37365003129669,The Heaven & Earth Grocery Store,"McBride, James 1957-",Historical Fiction
3671050,37365004257311,No country for old men,"McCarthy, Cormac 1933-",Western
4056051,37365001234537,The crossing,"McCarthy, Cormac 1933-2023",Western
20170083,37365002920373,Pianos and flowers : brief encounters of the romantic kind,"McCall Smith, Alexander 1948-",Romance
18320645,37365002797144,The good pilot Peter Woodhouse,"McCall Smith, Alexander 1948-",Historical Fiction
16493254,37365002654634,The novel habits of happiness,"McCall Smith, Alexander 1948-",Mystery
19527068,37365002898264,The peppermint tea chronicles : a 44 Scotland Street novel,"McCall Smith, Alexander 1948-",Literary Fiction
